date,time,dt,forecast,actual,delta,deviation
3/15/15,9:15:00 PM,15/3/15 21:15,3.2175,1.412358333,-1.805141667,-56.1038591
3/15/15,9:30:00 PM,15/3/15 21:30,3.095,2.121183333,-0.973816667,-31.46418955
3/15/15,9:45:00 PM,15/3/15 21:45,3.0025,2.08215,-0.92035,-30.65278934
3/15/15,10:00:00 PM,15/3/15 22:00,2.9125,0.946483333,-1.966016667,-67.50271817
3/15/15,10:15:00 PM,15/3/15 22:15,2.82,0.709483333,-2.110516667,-74.84101655
3/15/15,10:30:00 PM,15/3/15 22:30,2.7675,0.81615,-1.95135,-70.50948509
3/15/15,10:45:00 PM,15/3/15 22:45,2.7425,1.017083333,-1.725416667,-62.9140079
3/15/15,11:00:00 PM,15/3/15 23:00,2.7175,1.150316667,-1.567183333,-57.67003987
3/15/15,11:15:00 PM,15/3/15 23:15,2.695,1.477483333,-1.217516667,-45.17687075
3/15/15,11:30:00 PM,15/3/15 23:30,2.6725,1.767225,-0.905275,-33.87371375
3/15/15,11:45:00 PM,15/3/15 23:45,2.645,1.488091667,-1.156908333,-43.73944549
3/16/15,12:00:00 AM,16/3/15 00:00,2.5825,1.436658333,-1.145841667,-44.36947402
3/16/15,12:15:00 AM,16/3/15 00:15,2.5675,1.564975,-1.002525,-39.04673807
3/16/15,12:30:00 AM,16/3/15 00:30,2.5325,1.401616667,-1.130883333,-44.65482066
3/16/15,12:45:00 AM,16/3/15 00:45,2.48,1.54395,-0.93605,-37.74395161
3/16/15,1:00:00 AM,16/3/15 01:00,2.425,1.561525,-0.863475,-35.60721649
3/16/15,1:15:00 AM,16/3/15 01:15,2.3725,1.508491667,-0.864008333,-36.4176326
3/16/15,1:30:00 AM,16/3/15 01:30,2.3375,1.375958333,-0.961541667,-41.13547237
3/16/15,1:45:00 AM,16/3/15 01:45,2.3275,1.280975,-1.046525,-44.96348013
3/16/15,2:00:00 AM,16/3/15 02:00,2.3175,1.400433333,-0.917066667,-39.5713772
3/16/15,2:15:00 AM,16/3/15 02:15,2.31,1.598216667,-0.711783333,-30.81313131
3/16/15,2:30:00 AM,16/3/15 02:30,2.2175,2.1005,-0.117,-5.27621195
3/16/15,2:45:00 AM,16/3/15 02:45,2.0425,2.26535,0.22285,10.91064871
3/16/15,3:00:00 AM,16/3/15 03:00,1.9325,2.614058333,0.681558333,35.26821906
3/16/15,3:15:00 AM,16/3/15 03:15,1.8375,2.760741667,0.923241667,50.24444444
3/16/15,3:30:00 AM,16/3/15 03:30,1.8075,2.68395,0.87645,48.48962656
3/16/15,3:45:00 AM,16/3/15 03:45,1.845,2.550366667,0.705366667,38.23125565
3/16/15,4:00:00 AM,16/3/15 04:00,1.8875,1.962441667,0.074941667,3.970419426
3/16/15,4:15:00 AM,16/3/15 04:15,1.935,1.709941667,-0.225058333,-11.63092162
3/16/15,4:30:00 AM,16/3/15 04:30,1.9475,1.542191667,-0.405308333,-20.81172443
3/16/15,4:45:00 AM,16/3/15 04:45,1.9375,1.767958333,-0.169541667,-8.750537634
3/16/15,5:00:00 AM,16/3/15 05:00,1.93,1.691108333,-0.238891667,-12.37780656
3/16/15,5:15:00 AM,16/3/15 05:15,1.925,1.582725,-0.342275,-17.78051948
3/16/15,5:30:00 AM,16/3/15 05:30,1.8775,1.701633333,-0.175866667,-9.367066134
3/16/15,5:45:00 AM,16/3/15 05:45,1.79,1.396383333,-0.393616667,-21.98975791
3/16/15,6:00:00 AM,16/3/15 06:00,1.815,1.350925,-0.464075,-25.56887052
3/16/15,6:15:00 AM,16/3/15 06:15,1.755,1.284641667,-0.470358333,-26.80104463
3/16/15,6:30:00 AM,16/3/15 06:30,1.6775,1.063491667,-0.614008333,-36.60258321
3/16/15,6:45:00 AM,16/3/15 06:45,1.5875,1.130591667,-0.456908333,-28.7816273
3/16/15,7:00:00 AM,16/3/15 07:00,1.5,0.98625,-0.51375,-34.25
3/16/15,7:15:00 AM,16/3/15 07:15,1.41,0.953766667,-0.456233333,-32.356974
3/16/15,7:30:00 AM,16/3/15 07:30,1.255,0.855308333,-0.399691667,-31.84794157
3/16/15,7:45:00 AM,16/3/15 07:45,1.0475,0.737925,-0.309575,-29.55369928
3/16/15,8:00:00 AM,16/3/15 08:00,0.845,0.3763,-0.4687,-55.46745562
3/16/15,8:15:00 AM,16/3/15 08:15,0.65,0.128033333,-0.521966667,-80.3025641
3/16/15,8:30:00 AM,16/3/15 08:30,0.525,0.012058333,-0.512941667,-97.7031746
3/16/15,8:45:00 AM,16/3/15 08:45,0.4325,-0.006408333,-0.438908333,-101.4816956
3/16/15,9:00:00 AM,16/3/15 09:00,0.3075,-0.007658333,-0.315158333,-102.4905149
3/16/15,9:15:00 AM,16/3/15 09:15,0.2525,-0.007325,-0.259825,-102.9009901
3/16/15,9:30:00 AM,16/3/15 09:30,0.2225,-0.007325,-0.229825,-103.2921348
3/16/15,9:45:00 AM,16/3/15 09:45,0.14,-0.006525,-0.146525,-104.6607143
3/16/15,10:00:00 AM,16/3/15 10:00,0.0575,-0.00435,-0.06185,-107.5652174
3/16/15,10:15:00 AM,16/3/15 10:15,0.0125,-0.005033333,-0.017533333,-140.2666667
3/16/15,10:30:00 AM,16/3/15 10:30,0,-0.002325,-0.002325,#DIV/0!
