,date,time,dt,forecast,actual,delta,dev,peak,dam,rtm,regdn,regup,rrs,nspin
185,8/2/14,10:15:00 PM,2/8/14 22:15,3.6025,1.590091667,-2.012408333,-55.86143881,0,30.54071429,26.69,5.4,5.38,5.81,1
186,8/2/14,10:30:00 PM,2/8/14 22:30,3.535,1.847625,-1.687375,-47.73338048,0,30.54071429,26.51,5.4,5.38,5.81,1
187,8/2/14,10:45:00 PM,2/8/14 22:45,3.485,2.367008333,-1.117991667,-32.08010522,0,30.54071429,26.46,5.4,5.38,5.81,1
188,8/2/14,11:00:00 PM,2/8/14 23:00,3.435,2.450741667,-0.984258333,-28.65380882,0,28.98214286,26.41,6.32,3.87,5.85,1
189,8/2/14,11:15:00 PM,2/8/14 23:15,3.3875,2.848291667,-0.539208333,-15.91758917,0,28.98214286,26.6,6.32,3.87,5.85,1
190,8/2/14,11:30:00 PM,2/8/14 23:30,3.33,3.461958333,0.131958333,3.962712703,0,28.98214286,25.87,6.32,3.87,5.85,1
191,8/2/14,11:45:00 PM,2/8/14 23:45,3.2675,3.802608333,0.535108333,16.37668961,0,28.98214286,25.8,6.32,3.87,5.85,1
192,8/3/14,12:00:00 AM,3/8/14 0:00,3.19,4.277925,1.087925,34.10423197,0,27.26,28.86,7.29,9.11,7.32,1
193,8/3/14,12:15:00 AM,3/8/14 0:15,3.1325,4.386525,1.254025,40.03272147,0,27.26,27.53,7.29,9.11,7.32,1
194,8/3/14,12:30:00 AM,3/8/14 0:30,3.0475,3.760816667,0.713316667,23.40661746,0,27.26,27.1,7.29,9.11,7.32,1
195,8/3/14,12:45:00 AM,3/8/14 0:45,2.9325,3.466033333,0.533533333,18.19380505,0,27.26,26.38,7.29,9.11,7.32,1
196,8/3/14,1:00:00 AM,3/8/14 1:00,2.8125,3.38285,0.57035,20.27911111,0,25.32642857,25.71,2.42,5,4,1
197,8/3/14,1:15:00 AM,3/8/14 1:15,2.695,2.897366667,0.202366667,7.508967236,0,25.32642857,25.36,2.42,5,4,1
198,8/3/14,1:30:00 AM,3/8/14 1:30,2.61,2.944475,0.334475,12.8151341,0,25.32642857,24.74,2.42,5,4,1
199,8/3/14,1:45:00 AM,3/8/14 1:45,2.56,3.204008333,0.644008333,25.15657551,0,25.32642857,24.14,2.42,5,4,1
200,8/3/14,2:00:00 AM,3/8/14 2:00,2.515,3.332325,0.817325,32.49801193,0,24.435,23.93,2.11,5,4,1
201,8/3/14,2:15:00 AM,3/8/14 2:15,2.475,3.392941667,0.917941667,37.0885522,0,24.435,23.76,2.11,5,4,1
202,8/3/14,2:30:00 AM,3/8/14 2:30,2.4475,3.778458333,1.330958333,54.38032004,0,24.435,23.3,2.11,5,4,1
203,8/3/14,2:45:00 AM,3/8/14 2:45,2.43,3.813025,1.383025,56.91460905,0,24.435,23.17,2.11,5,4,1
204,8/3/14,3:00:00 AM,3/8/14 3:00,2.3875,4.501258333,2.113758333,88.53438044,0,23.15785714,22.53,2.11,3.01,3,1
205,8/3/14,3:15:00 AM,3/8/14 3:15,2.355,4.297658333,1.942658333,82.4907997,0,23.15785714,22.11,2.11,3.01,3,1
206,8/3/14,3:30:00 AM,3/8/14 3:30,2.3725,3.872191667,1.499691667,63.21145066,0,23.15785714,22.25,2.11,3.01,3,1
207,8/3/14,3:45:00 AM,3/8/14 3:45,2.44,3.673725,1.233725,50.5625,0,23.15785714,21.9,2.11,3.01,3,1
208,8/3/14,4:00:00 AM,3/8/14 4:00,2.5075,3.763425,1.255925,50.08673978,0,21.89428571,21.86,2.11,3.47,3,1
209,8/3/14,4:15:00 AM,3/8/14 4:15,2.575,3.413125,0.838125,32.54854369,0,21.89428571,21.7,2.11,3.47,3,1
210,8/3/14,4:30:00 AM,3/8/14 4:30,2.53,3.178758333,0.648758333,25.64262186,0,21.89428571,21.62,2.11,3.47,3,1
211,8/3/14,4:45:00 AM,3/8/14 4:45,2.38,3.265608333,0.885608333,37.21043416,0,21.89428571,21.65,2.11,3.47,3,1
212,8/3/14,5:00:00 AM,3/8/14 5:00,2.2325,3.211391667,0.978891667,43.84733111,0,21.80785714,21.65,4,4.41,4,1
213,8/3/14,5:15:00 AM,3/8/14 5:15,2.0775,2.696625,0.619125,29.80144404,0,21.80785714,21.56,4,4.41,4,1
214,8/3/14,5:30:00 AM,3/8/14 5:30,2.01,2.221475,0.211475,10.52114428,0,21.80785714,21.62,4,4.41,4,1
215,8/3/14,5:45:00 AM,3/8/14 5:45,2.0325,2.176158333,0.143658333,7.068060664,0,21.80785714,21.65,4,4.41,4,1
216,8/3/14,6:00:00 AM,3/8/14 6:00,2.2675,2.117166667,-0.150333333,-6.629915458,0,22.64142857,21.17,9.45,6.54,5,1
217,8/3/14,6:15:00 AM,3/8/14 6:15,2.3175,1.860283333,-0.457216667,-19.72887452,0,22.64142857,21.51,9.45,6.54,5,1
218,8/3/14,6:30:00 AM,3/8/14 6:30,2.415,1.766566667,-0.648433333,-26.85024153,0,22.64142857,21.51,9.45,6.54,5,1
219,8/3/14,6:45:00 AM,3/8/14 6:45,2.56,1.9272,-0.6328,-24.71875,0,22.64142857,21.34,9.45,6.54,5,1
220,8/3/14,7:00:00 AM,3/8/14 7:00,2.6975,1.741525,-0.955975,-35.43929564,1,23.46857143,21.42,7.38,4.35,4.35,1
221,8/3/14,7:15:00 AM,3/8/14 7:15,2.835,1.802358333,-1.032641667,-36.42475016,1,23.46857143,21.6,7.38,4.35,4.35,1
222,8/3/14,7:30:00 AM,3/8/14 7:30,2.985,1.656533333,-1.328466667,-44.50474596,1,23.46857143,21.96,7.38,4.35,4.35,1
223,8/3/14,7:45:00 AM,3/8/14 7:45,3.15,1.55645,-1.59355,-50.58888889,1,23.46857143,22.57,7.38,4.35,4.35,1
224,8/3/14,8:00:00 AM,3/8/14 8:00,3.325,1.783191667,-1.541808333,-46.37017543,1,24.49642857,23.63,9.1,4.35,4.35,1
225,8/3/14,8:15:00 AM,3/8/14 8:15,3.4975,1.574858333,-1.922641667,-54.97188469,1,24.49642857,24.76,9.1,4.35,4.35,1
226,8/3/14,8:30:00 AM,3/8/14 8:30,3.6175,1.400758333,-2.216741667,-61.2782769,1,24.49642857,25.55,9.1,4.35,4.35,1
227,8/3/14,8:45:00 AM,3/8/14 8:45,3.6825,1.451325,-2.231175,-60.5885947,1,24.49642857,26.37,9.1,4.35,4.35,1
228,8/3/14,9:00:00 AM,3/8/14 9:00,3.005,1.453266667,-1.551733333,-51.63838047,1,26.72071429,29.01,20,6.5,5.5,1
229,8/3/14,9:15:00 AM,3/8/14 9:15,3.16,1.8002,-1.3598,-43.03164557,1,26.72071429,31.03,20,6.5,5.5,1
230,8/3/14,9:30:00 AM,3/8/14 9:30,3.34,1.977566667,-1.362433333,-40.79141716,1,26.72071429,29.09,20,6.5,5.5,1
231,8/3/14,9:45:00 AM,3/8/14 9:45,3.555,2.27145,-1.28355,-36.10548523,1,26.72071429,28.18,20,6.5,5.5,1
232,8/3/14,10:00:00 AM,3/8/14 10:00,3.7625,3.008608333,-0.753891667,-20.03698783,1,28.73928571,26.59,8.61,6.84,7.48,1
233,8/3/14,10:15:00 AM,3/8/14 10:15,3.9725,2.983841667,-0.988658333,-24.8875603,1,28.73928571,27.28,8.61,6.84,7.48,1
234,8/3/14,10:30:00 AM,3/8/14 10:30,4.1675,3.352691667,-0.814808333,-19.55148969,1,28.73928571,27.31,8.61,6.84,7.48,1
235,8/3/14,10:45:00 AM,3/8/14 10:45,4.3475,3.871025,-0.476475,-10.95974698,1,28.73928571,27.09,8.61,6.84,7.48,1
236,8/3/14,11:00:00 AM,3/8/14 11:00,4.535,3.265725,-1.269275,-27.98842337,1,28.30071429,26.73,5.36,3,5.32,1
237,8/3/14,11:15:00 AM,3/8/14 11:15,4.72,2.647358333,-2.072641667,-43.91189972,1,28.30071429,27.28,5.36,3,5.32,1
238,8/3/14,11:30:00 AM,3/8/14 11:30,4.695,2.5145,-2.1805,-46.44302449,1,28.30071429,27.54,5.36,3,5.32,1
239,8/3/14,11:45:00 AM,3/8/14 11:45,4.4725,2.288316667,-2.184183333,-48.8358487,1,28.30071429,27.99,5.36,3,5.32,1
240,8/3/14,12:00:00 PM,3/8/14 12:00,4.19,2.92675,-1.26325,-30.14916468,1,35.55214286,27.62,2.56,8.79,9.79,1
241,8/3/14,12:15:00 PM,3/8/14 12:15,3.93,3.746766667,-0.183233333,-4.662425776,1,35.55214286,27.95,2.56,8.79,9.79,1
242,8/3/14,12:30:00 PM,3/8/14 12:30,3.8325,4.352658333,0.520158333,13.57229832,1,35.55214286,29.13,2.56,8.79,9.79,1
243,8/3/14,12:45:00 PM,3/8/14 12:45,3.88,4.508041667,0.628041667,16.1866409,1,35.55214286,31.18,2.56,8.79,9.79,1
244,8/3/14,1:00:00 PM,3/8/14 13:00,3.93,4.5721,0.6421,16.33842239,1,40.36928571,31.59,3.5,11.31,14.31,1
245,8/3/14,1:15:00 PM,3/8/14 13:15,3.98,4.8387,0.8587,21.57537688,1,40.36928571,32.18,3.5,11.31,14.31,1
246,8/3/14,1:30:00 PM,3/8/14 13:30,4.0425,4.85685,0.81435,20.14471243,1,40.36928571,33.42,3.5,11.31,14.31,1
247,8/3/14,1:45:00 PM,3/8/14 13:45,4.1175,4.801133333,0.683633333,16.60311677,1,40.36928571,34.37,3.5,11.31,14.31,1
248,8/3/14,2:00:00 PM,3/8/14 14:00,4.19,4.558791667,0.368791667,8.80171043,1,41.77142857,36.89,3.5,12.24,15.12,5.09
249,8/3/14,2:15:00 PM,3/8/14 14:15,4.265,4.237175,-0.027825,-0.652403283,1,41.77142857,40.12,3.5,12.24,15.12,5.09
250,8/3/14,2:30:00 PM,3/8/14 14:30,4.3525,5.103483333,0.750983333,17.25406854,1,41.77142857,43.29,3.5,12.24,15.12,5.09
251,8/3/14,2:45:00 PM,3/8/14 14:45,4.445,3.824016667,-0.620983333,-13.9703787,1,41.77142857,48.06,3.5,12.24,15.12,5.09
252,8/3/14,3:00:00 PM,3/8/14 15:00,3.74,3.33455,-0.40545,-10.84090909,1,51.44928571,42.49,3.5,24.8,25.44,5.09
253,8/3/14,3:15:00 PM,3/8/14 15:15,3.8425,4.017216667,0.174716667,4.546952947,1,51.44928571,51.74,3.5,24.8,25.44,5.09
254,8/3/14,3:30:00 PM,3/8/14 15:30,3.8625,4.818383333,0.955883333,24.74778856,1,51.44928571,83.59,3.5,24.8,25.44,5.09
255,8/3/14,3:45:00 PM,3/8/14 15:45,3.795,4.763666667,0.968666667,25.52481336,1,51.44928571,45.56,3.5,24.8,25.44,5.09
256,8/3/14,4:00:00 PM,3/8/14 16:00,3.7275,5.545458333,1.817958333,48.77151799,1,60.94357143,54.72,4.56,30.7,34.7,5.09
257,8/3/14,4:15:00 PM,3/8/14 16:15,3.66,5.528641667,1.868641667,51.05578325,1,60.94357143,79.81,4.56,30.7,34.7,5.09
258,8/3/14,4:30:00 PM,3/8/14 16:30,3.6025,4.857066667,1.254566667,34.82489013,1,60.94357143,53.16,4.56,30.7,34.7,5.09
259,8/3/14,4:45:00 PM,3/8/14 16:45,3.5575,4.476283333,0.918783333,25.82665729,1,60.94357143,104.81,4.56,30.7,34.7,5.09
260,8/3/14,5:00:00 PM,3/8/14 17:00,3.5075,5.415666667,1.908166667,54.40247091,1,50.56571429,62.64,3.73,22.13,24.13,5.09
261,8/3/14,5:15:00 PM,3/8/14 17:15,3.4575,5.837516667,2.380016667,68.83634612,1,50.56571429,78.9,3.73,22.13,24.13,5.09
262,8/3/14,5:30:00 PM,3/8/14 17:30,3.4525,6.031266667,2.578766667,74.69273474,1,50.56571429,53.56,3.73,22.13,24.13,5.09
263,8/3/14,5:45:00 PM,3/8/14 17:45,3.4875,5.913933333,2.426433333,69.57514933,1,50.56571429,64.44,3.73,22.13,24.13,5.09
264,8/3/14,6:00:00 PM,3/8/14 18:00,3.3125,5.740391667,2.427891667,73.29484278,1,44.09571429,42.53,8.11,15.55,17.82,5.09
265,8/3/14,6:15:00 PM,3/8/14 18:15,3.3975,5.751491667,2.353991667,69.28599461,1,44.09571429,38.32,8.11,15.55,17.82,5.09
266,8/3/14,6:30:00 PM,3/8/14 18:30,3.415,6.14585,2.73085,79.96632504,1,44.09571429,39.45,8.11,15.55,17.82,5.09
267,8/3/14,6:45:00 PM,3/8/14 18:45,3.3525,5.683583333,2.331083333,69.53268704,1,44.09571429,37.3,8.11,15.55,17.82,5.09
268,8/3/14,7:00:00 PM,3/8/14 19:00,3.2875,4.611658333,1.324158333,40.27858047,1,39.18642857,36.1,8.11,13.13,13.17,5.09
269,8/3/14,7:15:00 PM,3/8/14 19:15,3.2175,4.507125,1.289625,40.08158508,1,39.18642857,35.73,8.11,13.13,13.17,5.09
270,8/3/14,7:30:00 PM,3/8/14 19:30,3.205,3.878575,0.673575,21.01638066,1,39.18642857,33.6,8.11,13.13,13.17,5.09
271,8/3/14,7:45:00 PM,3/8/14 19:45,3.245,4.633841667,1.388841667,42.79943504,1,39.18642857,32.78,8.11,13.13,13.17,5.09
272,8/3/14,8:00:00 PM,3/8/14 20:00,3.2875,4.4449,1.1574,35.20608365,1,38.11142857,32.66,7.31,6.39,9.72,2
273,8/3/14,8:15:00 PM,3/8/14 20:15,3.3275,4.530833333,1.203333333,36.16328574,1,38.11142857,33.67,7.31,6.39,9.72,2
274,8/3/14,8:30:00 PM,3/8/14 20:30,3.3775,4.250566667,0.873066667,25.84949421,1,38.11142857,35.14,7.31,6.39,9.72,2
275,8/3/14,8:45:00 PM,3/8/14 20:45,3.435,3.94965,0.51465,14.98253275,1,38.11142857,33.51,7.31,6.39,9.72,2
276,8/3/14,9:00:00 PM,3/8/14 21:00,3.625,3.342258333,-0.282741667,-7.799770124,1,32.25714286,32.55,7.5,6.51,6.51,1
277,8/3/14,9:15:00 PM,3/8/14 21:15,3.975,3.622108333,-0.352891667,-8.877777786,1,32.25714286,31,7.5,6.51,6.51,1
278,8/3/14,9:30:00 PM,3/8/14 21:30,3.9675,4.141016667,0.173516667,4.373450964,1,32.25714286,30.24,7.5,6.51,6.51,1
279,8/3/14,9:45:00 PM,3/8/14 21:45,3.865,4.6206,0.7556,19.54980595,1,32.25714286,30.05,7.5,6.51,6.51,1
280,8/3/14,10:00:00 PM,3/8/14 22:00,3.7625,4.868108333,1.105608333,29.38493908,1,31.96285714,28.33,4.19,6.77,6.77,1
281,8/3/14,10:15:00 PM,3/8/14 22:15,3.6525,4.682591667,1.030091667,28.20237281,0,31.96285714,27.86,4.19,6.77,6.77,1
282,8/3/14,10:30:00 PM,3/8/14 22:30,3.55,4.506366667,0.956366667,26.93990611,0,31.96285714,26.87,4.19,6.77,6.77,1
283,8/3/14,10:45:00 PM,3/8/14 22:45,3.45,4.5438,1.0938,31.70434783,0,31.96285714,26.71,4.19,6.77,6.77,1
284,8/3/14,11:00:00 PM,3/8/14 23:00,3.3525,4.672733333,1.320233333,39.38056176,0,29.49571429,27.2,6.49,4.39,5.14,1
285,8/3/14,11:15:00 PM,3/8/14 23:15,3.2525,4.704583333,1.452083333,44.64514475,0,29.49571429,27.1,6.49,4.39,5.14,1
286,8/3/14,11:30:00 PM,3/8/14 23:30,3.2225,4.726683333,1.504183333,46.67752779,0,29.49571429,26.64,6.49,4.39,5.14,1
287,8/3/14,11:45:00 PM,3/8/14 23:45,3.265,4.847683333,1.582683333,48.47422153,0,29.49571429,26.11,6.49,4.39,5.14,1
288,8/4/14,12:00:00 AM,4/8/14 0:00,3.295,4.8663,1.5713,47.68740516,0,26.02,27.72,5.53,7.06,5.27,1
289,8/4/14,12:15:00 AM,4/8/14 0:15,3.3425,4.6598,1.3173,39.41062079,0,26.02,26.75,5.53,7.06,5.27,1
290,8/4/14,12:30:00 AM,4/8/14 0:30,3.3525,4.290475,0.937975,27.97837435,0,26.02,26.23,5.53,7.06,5.27,1
291,8/4/14,12:45:00 AM,4/8/14 0:45,3.33,4.093791667,0.763791667,22.9366867,0,26.02,25.8,5.53,7.06,5.27,1
292,8/4/14,1:00:00 AM,4/8/14 1:00,3.3075,4.07875,0.77125,23.31821618,0,25.24571429,25.35,2.11,5,4,1
293,8/4/14,1:15:00 AM,4/8/14 1:15,3.2825,4.41085,1.12835,34.37471439,0,25.24571429,24.71,2.11,5,4,1
294,8/4/14,1:30:00 AM,4/8/14 1:30,3.265,4.683275,1.418275,43.43874426,0,25.24571429,24.36,2.11,5,4,1
295,8/4/14,1:45:00 AM,4/8/14 1:45,3.255,4.200891667,0.945891667,29.05965183,0,25.24571429,23.94,2.11,5,4,1
296,8/4/14,2:00:00 AM,4/8/14 2:00,3.2425,4.8273,1.5848,48.87586739,0,23.92785714,23.66,2.01,3.47,3.68,1
297,8/4/14,2:15:00 AM,4/8/14 2:15,3.23,4.85965,1.62965,50.45356037,0,23.92785714,23.32,2.01,3.47,3.68,1
298,8/4/14,2:30:00 AM,4/8/14 2:30,3.2175,4.916441667,1.698941667,52.80315981,0,23.92785714,22.94,2.01,3.47,3.68,1
299,8/4/14,2:45:00 AM,4/8/14 2:45,3.205,4.803608333,1.598608333,49.87857513,0,23.92785714,22.48,2.01,3.47,3.68,1
300,8/4/14,3:00:00 AM,4/8/14 3:00,3.16,4.082658333,0.922658333,29.19804851,0,23.11714286,22.2,1,2.52,3,1
301,8/4/14,3:15:00 AM,4/8/14 3:15,3.1125,4.213775,1.101275,35.38232932,0,23.11714286,21.93,1,2.52,3,1
302,8/4/14,3:30:00 AM,4/8/14 3:30,3.1225,4.262191667,1.139691667,36.49933281,0,23.11714286,21.85,1,2.52,3,1
303,8/4/14,3:45:00 AM,4/8/14 3:45,3.1875,4.158658333,0.971158333,30.46771241,0,23.11714286,21.82,1,2.52,3,1
304,8/4/14,4:00:00 AM,4/8/14 4:00,3.2525,4.275833333,1.023333333,31.46297719,0,23.24642857,21.97,0.91,2.87,3,1
305,8/4/14,4:15:00 AM,4/8/14 4:15,3.3175,3.938166667,0.620666667,18.70886713,0,23.24642857,21.97,0.91,2.87,3,1
306,8/4/14,4:30:00 AM,4/8/14 4:30,3.2725,3.526291667,0.253791667,7.755283942,0,23.24642857,22,0.91,2.87,3,1
307,8/4/14,4:45:00 AM,4/8/14 4:45,3.115,3.143475,0.028475,0.914125201,0,23.24642857,22.15,0.91,2.87,3,1
308,8/4/14,5:00:00 AM,4/8/14 5:00,2.955,2.928883333,-0.026116667,-0.883812758,0,24.44928571,22.83,2.63,4.26,4,1
309,8/4/14,5:15:00 AM,4/8/14 5:15,2.7875,2.7649,-0.0226,-0.810762332,0,24.44928571,23.17,2.63,4.26,4,1
310,8/4/14,5:30:00 AM,4/8/14 5:30,2.6875,2.521633333,-0.165866667,-6.171782958,0,24.44928571,23.36,2.63,4.26,4,1
311,8/4/14,5:45:00 AM,4/8/14 5:45,2.6625,2.722366667,0.059866667,2.248513315,0,24.44928571,24.01,2.63,4.26,4,1
312,8/4/14,6:00:00 AM,4/8/14 6:00,2.625,2.437475,-0.187525,-7.143809524,0,26.71071429,25.24,7.22,7.99,6.28,1
313,8/4/14,6:15:00 AM,4/8/14 6:15,2.62,2.327641667,-0.292358333,-11.158715,0,26.71071429,25.55,7.22,7.99,6.28,1
314,8/4/14,6:30:00 AM,4/8/14 6:30,2.655,2.6454,-0.0096,-0.361581921,0,26.71071429,25.84,7.22,7.99,6.28,1
315,8/4/14,6:45:00 AM,4/8/14 6:45,2.7275,2.961983333,0.234483333,8.597005793,0,26.71071429,25.45,7.22,7.99,6.28,1
316,8/4/14,7:00:00 AM,4/8/14 7:00,2.7975,3.230658333,0.433158333,15.48376525,1,26.78214286,25.72,5.38,5.81,4.81,1
317,8/4/14,7:15:00 AM,4/8/14 7:15,2.87,2.817258333,-0.052741667,-1.837688746,1,26.78214286,25.84,5.38,5.81,4.81,1
318,8/4/14,7:30:00 AM,4/8/14 7:30,2.9475,2.294541667,-0.652958333,-22.15295447,1,26.78214286,26.19,5.38,5.81,4.81,1
319,8/4/14,7:45:00 AM,4/8/14 7:45,3.0375,2.320591667,-0.716908333,-23.60192043,1,26.78214286,26.26,5.38,5.81,4.81,1
320,8/4/14,8:00:00 AM,4/8/14 8:00,3.13,2.799133333,-0.330866667,-10.57082003,1,27.21357143,26.9,7.37,7.06,6.06,1
321,8/4/14,8:15:00 AM,4/8/14 8:15,3.23,2.905683333,-0.324316667,-10.04076368,1,27.21357143,27.86,7.37,7.06,6.06,1
322,8/4/14,8:30:00 AM,4/8/14 8:30,3.3075,2.726633333,-0.580866667,-17.56210633,1,27.21357143,28.22,7.37,7.06,6.06,1
323,8/4/14,8:45:00 AM,4/8/14 8:45,3.3725,3.057816667,-0.314683333,-9.330862357,1,27.21357143,28.89,7.37,7.06,6.06,1
324,8/4/14,9:00:00 AM,4/8/14 9:00,3.85,3.44775,-0.40225,-10.44805195,1,28.84642857,28.32,8.42,4.35,4.35,1
325,8/4/14,9:15:00 AM,4/8/14 9:15,3.8975,3.511766667,-0.385733333,-9.896942476,1,28.84642857,29.55,8.42,4.35,4.35,1
326,8/4/14,9:30:00 AM,4/8/14 9:30,3.965,3.326058333,-0.638941667,-16.11454393,1,28.84642857,31.56,8.42,4.35,4.35,1
327,8/4/14,9:45:00 AM,4/8/14 9:45,4.0475,3.441158333,-0.606341667,-14.9806465,1,28.84642857,30.72,8.42,4.35,4.35,1
328,8/4/14,10:00:00 AM,4/8/14 10:00,4.13,3.90005,-0.22995,-5.56779661,1,30.38428571,30.89,5.24,4.42,6.01,1
329,8/4/14,10:15:00 AM,4/8/14 10:15,4.215,4.3865,0.1715,4.068801898,1,30.38428571,31.49,5.24,4.42,6.01,1
330,8/4/14,10:30:00 AM,4/8/14 10:30,4.17,4.46135,0.29135,6.986810552,1,30.38428571,34.71,5.24,4.42,6.01,1
331,8/4/14,10:45:00 AM,4/8/14 10:45,4,4.4367,0.4367,10.9175,1,30.38428571,34.29,5.24,4.42,6.01,1
332,8/4/14,11:00:00 AM,4/8/14 11:00,3.825,4.183475,0.358475,9.371895425,1,35.60428571,34.36,3.31,7.32,7.32,1
333,8/4/14,11:15:00 AM,4/8/14 11:15,3.635,4.876758333,1.241758333,34.16116459,1,35.60428571,38.72,3.31,7.32,7.32,1
334,8/4/14,11:30:00 AM,4/8/14 11:30,3.5475,3.77855,0.23105,6.51303735,1,35.60428571,38.57,3.31,7.32,7.32,1
335,8/4/14,11:45:00 AM,4/8/14 11:45,3.5575,3.283516667,-0.273983333,-7.701569445,1,35.60428571,38.69,3.31,7.32,7.32,1
336,8/4/14,12:00:00 PM,4/8/14 12:00,3.575,2.794133333,-0.780866667,-21.84242425,1,39.48357143,38.92,2,8.5,11.07,1
337,8/4/14,12:15:00 PM,4/8/14 12:15,3.585,2.921933333,-0.663066667,-18.49558346,1,39.48357143,39.13,2,8.5,11.07,1
338,8/4/14,12:30:00 PM,4/8/14 12:30,3.56,4.274516667,0.714516667,20.07069289,1,39.48357143,47,2,8.5,11.07,1
339,8/4/14,12:45:00 PM,4/8/14 12:45,3.495,5.014966667,1.519966667,43.48974727,1,39.48357143,54.3,2,8.5,11.07,1
340,8/4/14,1:00:00 PM,4/8/14 13:00,3.4325,3.810508333,0.378008333,11.01262441,1,42.59,40.91,3.4,12.29,14.27,1
341,8/4/14,1:15:00 PM,4/8/14 13:15,3.3675,3.510291667,0.142791667,4.240287068,1,42.59,41.52,3.4,12.29,14.27,1
342,8/4/14,1:30:00 PM,4/8/14 13:30,3.3575,3.555041667,0.197541667,5.883593954,1,42.59,44.31,3.4,12.29,14.27,1
343,8/4/14,1:45:00 PM,4/8/14 13:45,3.4075,4.525908333,1.118408333,32.82196135,1,42.59,52.42,3.4,12.29,14.27,1
344,8/4/14,2:00:00 PM,4/8/14 14:00,3.4575,4.317383333,0.859883333,24.87008917,1,47.31571429,57.81,3.11,14.58,17.92,5.09
345,8/4/14,2:15:00 PM,4/8/14 14:15,3.5075,3.910533333,0.403033333,11.49061534,1,47.31571429,142.32,3.11,14.58,17.92,5.09
346,8/4/14,2:30:00 PM,4/8/14 14:30,3.5775,3.849808333,0.272308333,7.611693445,1,47.31571429,625.66,3.11,14.58,17.92,5.09
347,8/4/14,2:45:00 PM,4/8/14 14:45,3.665,3.571741667,-0.093258333,-2.544565703,1,47.31571429,124.91,3.11,14.58,17.92,5.09
348,8/4/14,3:00:00 PM,4/8/14 15:00,3.65,3.385108333,-0.264891667,-7.257305945,1,57.43785714,107.07,3.5,24.54,28.54,5.09
349,8/4/14,3:15:00 PM,4/8/14 15:15,3.705,3.112191667,-0.592808333,-16.00022491,1,57.43785714,66.13,3.5,24.54,28.54,5.09
350,8/4/14,3:30:00 PM,4/8/14 15:30,3.72,3.343691667,-0.376308333,-10.1158154,1,57.43785714,99.41,3.5,24.54,28.54,5.09
351,8/4/14,3:45:00 PM,4/8/14 15:45,3.6925,3.993058333,0.300558333,8.139697576,1,57.43785714,151.25,3.5,24.54,28.54,5.09
352,8/4/14,4:00:00 PM,4/8/14 16:00,3.665,4.865958333,1.200958333,32.76830377,1,65.51571429,106.27,5.74,31.12,37.03,5.09
353,8/4/14,4:15:00 PM,4/8/14 16:15,3.6325,4.846025,1.213525,33.4074329,1,65.51571429,100.44,5.74,31.12,37.03,5.09
354,8/4/14,4:30:00 PM,4/8/14 16:30,3.5925,4.720283333,1.127783333,31.3927163,1,65.51571429,71.51,5.74,31.12,37.03,5.09
355,8/4/14,4:45:00 PM,4/8/14 16:45,3.545,4.81275,1.26775,35.76163611,1,65.51571429,60.43,5.74,31.12,37.03,5.09
356,8/4/14,5:00:00 PM,4/8/14 17:00,3.5,4.757291667,1.257291667,35.92261906,1,50.75,47.02,3.5,16.66,21.68,5.09
357,8/4/14,5:15:00 PM,4/8/14 17:15,3.45,4.938175,1.488175,43.13550725,1,50.75,51.27,3.5,16.66,21.68,5.09
358,8/4/14,5:30:00 PM,4/8/14 17:30,3.4475,4.174141667,0.726641667,21.07735075,1,50.75,42.9,3.5,16.66,21.68,5.09
359,8/4/14,5:45:00 PM,4/8/14 17:45,3.4875,4.031675,0.544175,15.60358423,1,50.75,44.74,3.5,16.66,21.68,5.09
360,8/4/14,6:00:00 PM,4/8/14 18:00,3.6075,4.299358333,0.691858333,19.17833217,1,44.02928571,41.52,7.96,14.03,16.03,5.09
361,8/4/14,6:15:00 PM,4/8/14 18:15,3.65,4.720208333,1.070208333,29.32077625,1,44.02928571,41.29,7.96,14.03,16.03,5.09
362,8/4/14,6:30:00 PM,4/8/14 18:30,3.6175,4.528608333,0.911108333,25.18613222,1,44.02928571,39.84,7.96,14.03,16.03,5.09
363,8/4/14,6:45:00 PM,4/8/14 18:45,3.49,4.677791667,1.187791667,34.03414519,1,44.02928571,38.95,7.96,14.03,16.03,5.09
364,8/4/14,7:00:00 PM,4/8/14 19:00,3.36,4.687725,1.327725,39.515625,1,40.14214286,38.66,7.79,10.58,12.58,1.09
365,8/4/14,7:15:00 PM,4/8/14 19:15,3.2275,4.442658333,1.215158333,37.650142,1,40.14214286,37.31,7.79,10.58,12.58,1.09
366,8/4/14,7:30:00 PM,4/8/14 19:30,3.1725,4.149658333,0.977158333,30.80089308,1,40.14214286,36.8,7.79,10.58,12.58,1.09
367,8/4/14,7:45:00 PM,4/8/14 19:45,3.1925,4.130991667,0.938491667,29.39676326,1,40.14214286,36.87,7.79,10.58,12.58,1.09
368,8/4/14,8:00:00 PM,4/8/14 20:00,3.215,3.527341667,0.312341667,9.715137387,1,39.18714286,37.13,5.95,7.34,9.84,1.3
369,8/4/14,8:15:00 PM,4/8/14 20:15,3.2375,3.212791667,-0.024708333,-0.763191753,1,39.18714286,38.62,5.95,7.34,9.84,1.3
